YR--MODAHRMN,SPD,TEMP,DEWP,PCP01,SD,IDX
201509261022,5,63,54,NA,0,2015092610
201509261051,5,63,53,0,0,2015092610
201509261120,6,62,52,NA,0,2015092611
201509261151,0,62,51,0,0,2015092611
201509261251,8,64,51,0,0,2015092612
201509261351,10,65,50,0,0,2015092613
201509261451,10,67,50,0,0,2015092614
201509261551,9,68,50,0,0,2015092615
201509261651,6,70,48,0,0,2015092616
201509261751,7,70,48,0,0,2015092617
201509261851,8,71,47,0,0,2015092618
201509261951,7,70,46,0,0,2015092619
201509262051,10,70,46,0,0,2015092620
201509262151,7,69,42,0,0,2015092621
201509262251,5,68,44,0,0,2015092622
201509262351,7,67,45,0,0,2015092623
201509270051,3,65,49,0,0,2015092700
201509270151,7,64,48,0,0,2015092701
201509270251,5,64,46,0,0,2015092702
201509270351,3,62,46,0,0,2015092703
201509270451,5,61,47,0,0,2015092704
201509270459,NA,NA,NA,NA,0,2015092704
201509270551,8,61,47,0,0,2015092705
201509270651,6,60,47,0,0,2015092706
201509270746,3,61,46,NA,0,2015092707
201509270751,6,60,47,0,0,2015092707
201509270805,3,60,47,NA,0,2015092708
201509270851,6,60,48,0,0,2015092708
201509270951,3,57,48,0,0,2015092709
201509271051,6,57,47,0,0,2015092710
201509271151,7,58,47,0,0,2015092711
201509271251,5,60,48,0,0,2015092712
201509271351,8,62,49,0,0,2015092713
201509271451,6,64,50,0,0,2015092714
201509271551,7,65,51,0,0,2015092715
201509271651,6,66,52,0,0,2015092716
201509271751,7,67,52,0,0,2015092717
201509271851,6,69,54,0,0,2015092718
201509271951,5,70,55,0,0,2015092719
201509272051,7,69,55,0,0,2015092720
201509272105,6,69,55,NA,0,2015092721
201509272151,8,69,56,0,0,2015092721
201509272241,5,67,56,NA,0,2015092722
201509272251,0,67,56,0,0,2015092722
201509272351,3,67,57,0,0,2015092723
201509280051,3,67,57,0,0,2015092800
201509280101,5,67,57,NA,0,2015092801
201509280111,6,67,56,NA,0,2015092801
201509280138,0,66,56,NA,0,2015092801
201509280151,3,66,56,0,0,2015092801
201509280251,0,67,58,0,0,2015092802
201509280351,0,67,58,0,0,2015092803
201509280429,0,67,58,NA,0,2015092804
201509280451,0,67,58,0,0,2015092804
201509280459,NA,NA,NA,NA,0,2015092804
201509280551,3,67,58,0,0,2015092805
201509280651,5,65,58,0,0,2015092806
201509280751,0,67,58,0,0,2015092807
201509280851,3,66,59,0,0,2015092808
201509280951,3,66,59,0,0,2015092809
201509281051,3,66,60,0,0,2015092810
201509281151,3,67,60,0,0,2015092811
201509281251,5,68,60,0,0,2015092812
201509281351,7,69,61,0,0,2015092813
201509281449,3,70,61,NA,0,2015092814
201509281451,3,70,61,0,0,2015092814
201509281549,6,73,63,NA,0,2015092815
201509281551,5,74,62,0,0,2015092815
201509281651,0,74,61,0,0,2015092816
201509281737,0,74,63,NA,0,2015092817
201509281751,0,75,62,0,0,2015092817
201509281849,0,77,63,NA,0,2015092818
201509281851,6,77,63,0,0,2015092818
201509281949,3,79,63,NA,0,2015092819
201509281951,3,78,64,0,0,2015092819
201509282017,3,78,63,NA,0,2015092820
201509282051,3,77,63,0,0,2015092820
201509282151,NA,76,64,0,0,2015092821
201509282251,5,74,64,0,0,2015092822
201509282351,3,73,64,0,0,2015092823
201509290051,3,73,65,0,0,2015092900
201509290151,3,73,65,0,0,2015092901
201509290251,5,73,65,0,0,2015092902
201509290351,5,73,66,0,0,2015092903
201509290451,0,73,67,0,0,2015092904
201509290459,NA,NA,NA,NA,0,2015092904
201509290526,0,73,67,NA,0,2015092905
201509290534,0,73,67,NA,0,2015092905
201509290541,0,73,67,NA,0,2015092905
201509290551,0,73,67,0,0,2015092905
201509290651,0,73,68,0,0,2015092906
201509290751,3,73,68,0,0,2015092907
201509290828,0,73,68,NA,0,2015092908
201509290851,0,73,68,0,0,2015092908
201509290904,0,72,68,NA,0,2015092909
201509290922,3,72,67,NA,0,2015092909
201509290939,0,72,67,NA,0,2015092909
201509290946,0,72,66,NA,0,2015092909
201509290951,0,72,67,0,0,2015092909
201509291049,0,73,66,NA,0,2015092910
201509291051,0,73,67,0,0,2015092910
201509291117,0,72,67,NA,0,2015092911
201509291151,0,73,67,0,0,2015092911
201509291251,3,75,67,0,0,2015092912
201509291351,3,77,67,0,0,2015092913
201509291451,5,80,68,0,0,2015092914
201509291538,5,81,68,NA,0,2015092915
201509291551,0,82,67,0,0,2015092915
201509291559,5,82,67,NA,0,2015092915
201509291651,5,82,68,0,0,2015092916
201509291747,6,81,66,NA,0,2015092917
201509291751,5,80,67,0,0,2015092917
201509291826,5,81,67,NA,0,2015092918
201509291851,0,80,67,0,0,2015092918
201509291951,6,78,69,0,0,2015092919
201509291959,0,79,69,NA,0,2015092919
201509292021,NA,77,69,NA,0,2015092920
201509292051,7,76,69,0,0,2015092920
201509292151,10,76,69,0,0,2015092921
201509292251,0,76,69,0,0,2015092922
201509292351,6,76,69,0,0,2015092923
201509300051,5,76,69,0,0,2015093000
201509300149,3,75,70,NA,0,2015093001
201509300151,0,75,70,0,0,2015093001
201509300203,0,75,70,0,0,2015093002
201509300240,0,75,71,0.02,0,2015093002
201509300251,NA,75,71,0.03,0,2015093002
201509300351,0,74,70,0.01,0,2015093003
201509300418,0,74,70,0.04,0,2015093004
201509300424,0,74,70,0.06,0,2015093004
201509300429,0,73,70,0.06,0,2015093004
201509300449,6,73,70,NA,0,2015093004
201509300451,0,73,70,0.07,0,2015093004
201509300458,0,73,70,0,0,2015093004
201509300459,NA,NA,NA,NA,0,2015093004
201509300542,5,75,72,0.07,0,2015093005
201509300551,8,75,72,0.12,0,2015093005
201509300626,10,75,72,0.2,0,2015093006
201509300647,8,75,72,0.74,0,2015093006
201509300651,11,74,71,0.79,0,2015093006
201509300739,NA,72,69,NA,0,2015093007
201509300749,9,73,70,NA,0,2015093007
201509300751,6,73,70,0.26,0,2015093007
201509300851,6,74,71,0.03,0,2015093008
201509300951,NA,74,71,0.02,0,2015093009
201509301051,7,75,71,0,0,2015093010
201509301137,5,75,72,0,0,2015093011
201509301151,5,75,72,0,0,2015093011
201509301251,10,76,72,0,0,2015093012
201509301311,NA,76,72,NA,0,2015093013
201509301330,5,77,72,0.01,0,2015093013
201509301339,5,76,72,0.03,0,2015093013
201509301346,8,75,72,0.03,0,2015093013
201509301349,11,75,72,NA,0,2015093013
201509301351,7,76,72,0.03,0,2015093013
201509301403,6,77,72,NA,0,2015093014
201509301410,7,77,72,NA,0,2015093014
201509301449,NA,75,72,NA,0,2015093014
201509301451,5,77,72,0,0,2015093014
201509301521,3,77,71,0,0,2015093015
201509301551,5,77,71,0.01,0,2015093015
201509301601,5,78,71,NA,0,2015093016
201509301612,3,77,71,NA,0,2015093016
201509301639,6,79,72,NA,0,2015093016
201509301648,5,79,70,NA,0,2015093016
201509301651,NA,78,70,0,0,2015093016
201509301716,5,79,69,NA,0,2015093017
201509301746,8,73,66,NA,0,2015093017
201509301751,10,72,64,0,0,2015093017
201509301828,NA,69,60,NA,0,2015093018
201509301838,5,69,60,NA,0,2015093018
201509301851,7,68,60,0,0,2015093018
201509301939,9,69,60,NA,0,2015093019
201509301951,7,70,60,0,0,2015093019
201509302051,7,70,59,0,0,2015093020
201509302105,5,70,60,NA,0,2015093021
201509302151,10,69,58,0,0,2015093021
201509302251,11,68,57,0,0,2015093022
201509302351,7,67,55,0,0,2015093023
201510010051,11,65,53,0,0,2015100100
201510010151,10,64,51,0,0,2015100101
201510010251,10,63,51,0,0,2015100102
201510010351,11,62,50,0,0,2015100103
201510010451,10,59,49,0,0,2015100104
201510010459,NA,NA,NA,NA,0,2015100104
201510010551,5,58,47,0,0,2015100105
201510010651,13,57,47,0,0,2015100106
201510010751,8,56,46,0,0,2015100107
201510010811,13,57,47,NA,0,2015100108
201510010851,10,56,47,0,0,2015100108
201510010951,8,56,46,0,0,2015100109
201510011051,7,56,46,0,0,2015100110
201510011151,9,57,46,0,0,2015100111
201510011251,10,58,47,0,0,2015100112
201510011351,11,58,46,0,0,2015100113
201510011449,6,61,46,NA,0,2015100114
201510011451,8,60,47,0,0,2015100114
201510011551,9,60,47,0,0,2015100115
201510011651,8,61,48,0,0,2015100116
201510011749,7,63,48,NA,0,2015100117
201510011751,7,63,49,0,0,2015100117
201510011851,8,63,49,0,0,2015100118
201510011951,8,64,50,0,0,2015100119
201510012051,8,63,51,0,0,2015100120
201510012151,7,60,53,0.02,0,2015100121
201510012251,7,58,53,0.04,0,2015100122
201510012351,7,57,52,0.02,0,2015100123
201510020051,10,57,51,0.01,0,2015100200
201510020151,9,57,51,0,0,2015100201
201510020251,10,57,51,0,0,2015100202
201510020322,7,57,51,NA,0,2015100203
201510020335,9,57,51,NA,0,2015100203
201510020351,8,57,51,0,0,2015100203
201510020410,7,57,50,NA,0,2015100204
201510020451,13,57,50,0,0,2015100204
201510020459,NA,NA,NA,NA,0,2015100204
201510020512,17,57,49,NA,0,2015100205
201510020526,11,57,48,NA,0,2015100205
201510020551,11,57,48,0,0,2015100205
201510020651,9,55,46,0,0,2015100206
201510020751,9,53,46,0.02,0,2015100207
201510020851,14,53,47,0.01,0,2015100208
201510020951,11,52,45,0.01,0,2015100209
201510021025,10,53,45,0,0,2015100210
201510021051,13,53,45,0,0,2015100210
201510021151,8,52,45,0.01,0,2015100211
201510021251,10,52,44,0.01,0,2015100212
201510021351,13,51,45,0.02,0,2015100213
201510021451,11,51,45,0.02,0,2015100214
201510021551,9,51,45,0.02,0,2015100215
201510021651,13,52,45,0.01,0,2015100216
201510021751,17,51,45,0.06,0,2015100217
201510021851,11,51,46,0.05,0,2015100218
201510021949,14,50,45,NA,0,2015100219
201510021951,16,50,45,0.09,0,2015100219
201510022022,13,50,46,0.08,0,2015100220
201510022041,11,50,45,0.12,0,2015100220
201510022051,9,50,45,0.15,0,2015100220
201510022107,13,50,45,0.04,0,2015100221
201510022115,15,49,45,0.06,0,2015100221
201510022146,8,48,45,0.16,0,2015100221
201510022149,8,48,45,NA,0,2015100221
201510022151,10,49,45,0.17,0,2015100221
201510022216,9,49,46,0.07,0,2015100222
201510022231,14,49,45,0.11,0,2015100222
201510022251,10,49,45,0.14,0,2015100222
201510022301,11,49,45,0.02,0,2015100223
201510022308,14,49,45,0.03,0,2015100223
201510022329,15,49,45,0.06,0,2015100223
201510022351,13,49,45,0.12,0,2015100223
201510022359,15,49,45,0.01,0,2015100223
201510030039,16,49,44,0.06,0,2015100300
201510030051,16,48,44,0.06,0,2015100300
201510030123,18,48,44,0,0,2015100301
201510030148,16,48,45,NA,0,2015100301
201510030149,16,48,45,NA,0,2015100301
201510030151,16,48,44,0.03,0,2015100301
201510030251,16,48,44,0.02,0,2015100302
201510030351,15,49,44,0.01,0,2015100303
201510030451,17,49,45,0.05,0,2015100304
201510030459,NA,NA,NA,NA,0,2015100304
201510030503,11,49,45,0.01,0,2015100305
201510030542,13,49,45,0.07,0,2015100305
201510030549,13,48,45,NA,0,2015100305
201510030551,14,49,45,0.09,0,2015100305
201510030610,10,49,45,0.04,0,2015100306
201510030651,14,49,45,0.13,0,2015100306
201510030722,13,49,45,0.05,0,2015100307
201510030733,20,49,45,0.07,0,2015100307
201510030751,13,49,45,0.09,0,2015100307
201510030851,13,49,45,0.01,0,2015100308
201510030951,15,49,45,0,0,2015100309
201510031051,15,49,45,0,0,2015100310
201510031135,13,49,45,0.01,0,2015100311
201510031143,17,49,45,0.01,0,2015100311
201510031151,13,49,45,0.01,0,2015100311
201510031251,10,49,45,0.01,0,2015100312
201510031302,16,50,45,0.01,0,2015100313
201510031324,10,50,46,0.01,0,2015100313
201510031351,13,50,46,0.01,0,2015100313
201510031451,10,50,46,0,0,2015100314
201510031551,14,51,46,0,0,2015100315
201510031651,13,52,46,0,0,2015100316
201510031717,10,53,46,NA,0,2015100317
201510031751,10,53,46,0,0,2015100317
201510031851,13,53,46,0,0,2015100318
201510031951,11,52,47,0,0,2015100319
201510032034,14,52,45,NA,0,2015100320
201510032049,9,52,45,NA,0,2015100320
201510032051,8,52,45,0,0,2015100320
201510032151,14,52,44,0,0,2015100321
201510032251,10,53,44,0,0,2015100322
201510032351,10,53,43,0,0,2015100323
201510040051,11,54,43,0,0,2015100400
201510040151,9,54,44,0,0,2015100401
201510040251,7,55,44,0,0,2015100402
201510040351,10,54,43,0,0,2015100403
201510040451,7,54,44,0,0,2015100404
201510040459,NA,NA,NA,NA,0,2015100404
201510040551,11,54,44,0,0,2015100405
201510040651,13,54,44,0,0,2015100406
201510040751,8,54,44,0,0,2015100407
201510040851,11,54,43,0,0,2015100408
201510040951,14,54,42,0,0,2015100409
201510041051,10,54,42,0,0,2015100410
201510041151,10,53,42,0,0,2015100411
201510041251,8,53,40,0,0,2015100412
201510041351,13,54,41,0,0,2015100413
201510041451,8,56,43,0,0,2015100414
201510041551,14,56,41,0,0,2015100415
201510041612,11,57,41,NA,0,2015100416
201510041651,10,59,41,0,0,2015100416
201510041751,15,62,42,0,0,2015100417
201510041851,16,62,40,0,0,2015100418
201510041951,13,62,40,0,0,2015100419
201510042051,9,62,41,0,0,2015100420
201510042151,8,61,43,0,0,2015100421
201510042251,8,61,42,0,0,2015100422
201510042351,8,60,41,0,0,2015100423
201510050051,9,58,41,0,0,2015100500
201510050151,11,57,41,0,0,2015100501
201510050251,10,55,39,0,0,2015100502
201510050351,10,54,40,0,0,2015100503
201510050451,8,53,40,0,0,2015100504
201510050459,NA,NA,NA,NA,0,2015100504
201510050551,10,53,40,0,0,2015100505
201510050651,11,53,41,0,0,2015100506
201510050751,8,52,41,0,0,2015100507
201510050851,10,53,42,0,0,2015100508
201510050951,7,53,42,0,0,2015100509
201510051049,7,54,43,NA,0,2015100510
201510051051,8,53,42,0,0,2015100510
201510051151,6,53,43,0,0,2015100511
201510051251,5,54,42,0,0,2015100512
201510051351,6,55,43,0,0,2015100513
201510051451,8,57,44,0,0,2015100514
201510051520,8,59,45,NA,0,2015100515
201510051551,9,61,46,0,0,2015100515
201510051651,9,62,47,0,0,2015100516
201510051728,7,64,48,NA,0,2015100517
201510051747,7,66,48,NA,0,2015100517
201510051751,9,66,48,0,0,2015100517
201510051851,5,65,47,0,0,2015100518
201510051951,3,64,48,0,0,2015100519
201510052051,6,65,47,0,0,2015100520
201510052151,6,64,45,0,0,2015100521
201510052251,6,62,45,0,0,2015100522
201510052351,5,61,46,0,0,2015100523
201510060051,3,60,46,0,0,2015100600
201510060151,3,59,46,0,0,2015100601
201510060251,5,58,45,0,0,2015100602
201510060351,3,57,45,0,0,2015100603
201510060451,0,55,45,0,0,2015100604
201510060459,NA,NA,NA,NA,0,2015100604
201510060551,0,55,45,0,0,2015100605
201510060651,0,54,45,0,0,2015100606
201510060751,3,54,47,0,0,2015100607
201510060851,0,53,46,0,0,2015100608
201510060951,0,52,46,0,0,2015100609
201510061051,0,52,46,0,0,2015100610
201510061151,0,53,46,0,0,2015100611
201510061251,0,56,44,0,0,2015100612
201510061351,5,59,45,0,0,2015100613
201510061451,0,63,44,0,0,2015100614
201510061551,5,66,43,0,0,2015100615
201510061651,6,69,40,0,0,2015100616
201510061751,5,71,41,0,0,2015100617
201510061851,3,72,43,0,0,2015100618
201510061951,0,72,44,0,0,2015100619
201510062051,0,72,48,0,0,2015100620
201510062151,0,70,49,0,0,2015100621
201510062251,0,69,50,0,0,2015100622
201510062351,0,67,51,0,0,2015100623
201510070051,0,68,50,0,0,2015100700
201510070151,0,66,49,0,0,2015100701
201510070251,3,65,49,0,0,2015100702
201510070351,3,63,49,0,0,2015100703
201510070451,6,62,49,0,0,2015100704
201510070459,NA,NA,NA,NA,0,2015100704
201510070551,3,61,49,0,0,2015100705
201510070651,0,60,49,0,0,2015100706
201510070751,3,60,49,0,0,2015100707
201510070851,3,59,49,0,0,2015100708
201510070951,3,59,50,0,0,2015100709
201510071051,0,59,50,0,0,2015100710
201510071151,0,60,50,0,0,2015100711
201510071251,3,62,51,0,0,2015100712
201510071351,0,63,51,0,0,2015100713
201510071451,5,63,50,0,0,2015100714
201510071551,3,66,50,0,0,2015100715
201510071651,3,68,49,0,0,2015100716
201510071751,3,71,49,0,0,2015100717
201510071851,3,72,49,0,0,2015100718
201510071951,3,72,49,0,0,2015100719
201510072051,5,72,49,0,0,2015100720
201510072151,7,70,49,0,0,2015100721
201510072251,5,69,48,0,0,2015100722
201510072351,3,67,48,0,0,2015100723
201510080051,3,65,49,0,0,2015100800
201510080151,3,65,49,0,0,2015100801
201510080251,0,65,49,0,0,2015100802
201510080351,3,63,49,0,0,2015100803
201510080451,3,62,49,0,0,2015100804
201510080459,NA,NA,NA,NA,0,2015100804
201510080551,0,61,50,0,0,2015100805
201510080651,0,61,49,0,0,2015100806
201510080751,0,59,50,0,0,2015100807
201510080851,3,60,51,0,0,2015100808
201510080951,3,62,51,0,0,2015100809
201510081051,5,61,49,0,0,2015100810
201510081151,6,60,49,0,0,2015100811
201510081251,3,62,49,0,0,2015100812
201510081351,6,64,48,0,0,2015100813
201510081451,0,65,48,0,0,2015100814
201510081551,3,66,48,0,0,2015100815
201510081651,3,70,46,0,0,2015100816
201510081751,0,68,51,0,0,2015100817
201510081851,6,69,50,0,0,2015100818
201510081951,6,68,49,0,0,2015100819
201510082051,5,66,50,0,0,2015100820
201510082151,8,64,50,0,0,2015100821
201510082251,5,63,51,0,0,2015100822
201510082351,5,62,52,0,0,2015100823
201510090051,6,62,53,0,0,2015100900
201510090151,0,62,54,0,0,2015100901
201510090251,0,63,55,0,0,2015100902
201510090351,3,63,56,0,0,2015100903
201510090451,5,62,57,0,0,2015100904
201510090459,NA,NA,NA,NA,0,2015100904
201510090551,0,63,57,0,0,2015100905
201510090651,3,62,57,0,0,2015100906
201510090737,5,63,57,NA,0,2015100907
201510090751,3,63,57,0,0,2015100907
201510090815,0,63,57,NA,0,2015100908
201510090851,3,62,57,0,0,2015100908
201510090951,0,63,57,0,0,2015100909
201510091051,0,63,57,0,0,2015100910
201510091151,0,65,57,0,0,2015100911
201510091251,0,66,57,0,0,2015100912
201510091351,6,65,58,0.01,0,2015100913
201510091451,5,70,59,0,0,2015100914
201510091551,5,72,60,0,0,2015100915
201510091651,NA,72,60,0,0,2015100916
201510091751,5,75,60,0,0,2015100917
201510091851,5,77,61,0,0,2015100918
201510091951,6,77,62,0,0,2015100919
201510092042,6,74,63,0,0,2015100920
201510092051,9,71,65,0.11,0,2015100920
201510092110,0,69,65,0.13,0,2015100921
201510092120,NA,70,65,NA,0,2015100921
201510092128,10,69,65,0.26,0,2015100921
201510092134,10,68,64,0.27,0,2015100921
201510092142,7,65,62,0.59,0,2015100921
201510092149,7,64,61,NA,0,2015100921
201510092151,9,65,61,0.63,0,2015100921
201510092159,6,65,61,0.01,0,2015100921
201510092240,3,65,62,0.12,0,2015100922
201510092249,7,64,63,NA,0,2015100922
201510092251,5,65,62,0.13,0,2015100922
201510092351,5,65,62,0.01,0,2015100923
201510100051,6,65,62,0,0,2015101000
201510100151,7,66,61,0,0,2015101001
201510100251,6,65,59,0,0,2015101002
201510100351,0,63,52,0,0,2015101003
201510100451,8,62,50,0,0,2015101004
201510100459,NA,NA,NA,NA,0,2015101004
201510100551,NA,60,47,0,0,2015101005
201510100651,3,58,45,0,0,2015101006
201510100751,5,56,43,0,0,2015101007
201510100851,3,54,40,0,0,2015101008
201510100951,5,53,39,0,0,2015101009
201510101051,5,52,38,0,0,2015101010
201510101151,6,51,38,0,0,2015101011
201510101251,5,52,38,0,0,2015101012
201510101351,0,54,38,0,0,2015101013
201510101451,0,56,38,0,0,2015101014
201510101551,0,59,37,0,0,2015101015
201510101651,3,63,38,0,0,2015101016
201510101751,0,63,37,0,0,2015101017
201510101851,0,63,37,0,0,2015101018
201510101951,0,63,36,0,0,2015101019
201510102051,0,62,35,0,0,2015101020
201510102151,0,60,36,0,0,2015101021
201510102251,5,57,40,0,0,2015101022
201510102351,3,58,39,0,0,2015101023
201510110051,3,57,38,0,0,2015101100
201510110151,3,57,40,0,0,2015101101
201510110251,3,56,43,0,0,2015101102
201510110351,3,56,43,0,0,2015101103
201510110451,0,56,42,0,0,2015101104
201510110459,NA,NA,NA,NA,0,2015101104
201510110551,6,55,42,0,0,2015101105
201510110651,0,54,42,0,0,2015101106
201510110751,6,53,43,0,0,2015101107
201510110851,3,53,42,0,0,2015101108
201510110951,6,53,42,0,0,2015101109
201510111051,3,54,41,0,0,2015101110
201510111151,5,54,42,0,0,2015101111
201510111251,5,55,43,0,0,2015101112
201510111351,0,57,43,0,0,2015101113
201510111451,6,60,42,0,0,2015101114
201510111551,0,63,42,0,0,2015101115
201510111651,6,67,41,0,0,2015101116
201510111751,3,67,43,0,0,2015101117
201510111851,3,68,45,0,0,2015101118
201510111951,0,68,45,0,0,2015101119
201510112051,3,67,44,0,0,2015101120
201510112151,0,66,44,0,0,2015101121
201510112251,3,63,46,0,0,2015101122
201510112351,6,64,44,0,0,2015101123
201510120051,5,64,45,0,0,2015101200
201510120151,5,63,45,0,0,2015101201
201510120251,6,62,45,0,0,2015101202
201510120351,NA,62,44,0,0,2015101203
201510120451,6,62,45,0,0,2015101204
201510120459,NA,NA,NA,NA,0,2015101204
201510120551,6,60,46,0,0,2015101205
201510120651,3,60,46,0,0,2015101206
201510120751,5,58,46,0,0,2015101207
201510120851,3,57,46,0,0,2015101208
201510120951,3,57,46,0,0,2015101209
201510121051,5,57,46,0,0,2015101210
201510121151,3,58,46,0,0,2015101211
201510121251,0,60,46,0,0,2015101212
201510121351,6,62,47,0,0,2015101213
201510121451,5,66,48,0,0,2015101214
201510121551,3,70,46,0,0,2015101215
201510121651,6,75,46,0,0,2015101216
201510121751,NA,76,44,0,0,2015101217
201510121851,5,76,45,0,0,2015101218
201510121951,6,73,50,0,0,2015101219
201510122051,3,70,49,0,0,2015101220
201510122151,6,68,49,0,0,2015101221
201510122251,6,65,49,0,0,2015101222
201510122351,0,65,51,0,0,2015101223
201510130051,0,64,53,0,0,2015101300
201510130151,5,64,52,0,0,2015101301
201510130251,3,63,49,0,0,2015101302
201510130351,3,63,46,0,0,2015101303
201510130451,3,62,47,0,0,2015101304
201510130459,NA,NA,NA,NA,0,2015101304
201510130551,0,62,50,0,0,2015101305
201510130651,3,63,51,0,0,2015101306
201510130751,5,63,51,0,0,2015101307
201510130851,0,63,53,0,0,2015101308
