	Temperature	Rain	Zipcode	Count	Month	Hour	Weekday
72654	32.0	0.0	11433	20	1	18	6
72655	32.0	0.0	11434	4	1	18	6
72656	32.0	0.0	11435	20	1	18	6
72657	32.0	0.0	11436	6	1	18	6
72658	33.0	0.0	07086	1	1	19	6
72659	33.0	0.0	07114	2	1	19	6
72660	33.0	0.0	07201	1	1	19	6
72661	33.0	0.0	07310	1	1	19	6
72662	33.0	0.0	07621	1	1	19	6
72663	33.0	0.0	07631	1	1	19	6
72664	33.0	0.0	10001	625	1	19	6
72665	33.0	0.0	10002	1145	1	19	6
72666	33.0	0.0	10003	411	1	19	6
72667	33.0	0.0	10007	124	1	19	6
72668	33.0	0.0	10009	712	1	19	6
72669	33.0	0.0	10010	1560	1	19	6
72670	33.0	0.0	10011	288	1	19	6
72671	33.0	0.0	10012	404	1	19	6
72672	33.0	0.0	10013	243	1	19	6
72673	33.0	0.0	10014	1	1	19	6
72674	33.0	0.0	10016	541	1	19	6
72675	33.0	0.0	10017	610	1	19	6
72676	33.0	0.0	10018	7	1	19	6
72677	33.0	0.0	10019	18	1	19	6
72678	33.0	0.0	10020	686	1	19	6
72679	33.0	0.0	10021	210	1	19	6
72680	33.0	0.0	10022	391	1	19	6
72681	33.0	0.0	10023	538	1	19	6
72682	33.0	0.0	10024	390	1	19	6
72683	33.0	0.0	10025	283	1	19	6
72684	33.0	0.0	10026	84	1	19	6
72685	33.0	0.0	10027	73	1	19	6
72686	33.0	0.0	10028	54	1	19	6
72687	33.0	0.0	10029	267	1	19	6
72688	33.0	0.0	10030	37	1	19	6
72689	33.0	0.0	10031	52	1	19	6
72690	33.0	0.0	10032	11	1	19	6
72691	33.0	0.0	10033	9	1	19	6
72692	33.0	0.0	10034	1	1	19	6
72693	33.0	0.0	10035	171	1	19	6
72694	33.0	0.0	10036	158	1	19	6
72695	33.0	0.0	10037	36	1	19	6
72696	33.0	0.0	10038	221	1	19	6
72697	33.0	0.0	10040	9	1	19	6
72698	33.0	0.0	10044	719	1	19	6
72699	33.0	0.0	10065	629	1	19	6
72700	33.0	0.0	10075	633	1	19	6
72701	33.0	0.0	10128	255	1	19	6
72702	33.0	0.0	10304	1	1	19	6
72703	33.0	0.0	10314	1	1	19	6
72704	33.0	0.0	10451	31	1	19	6
72705	33.0	0.0	10452	23	1	19	6
72706	33.0	0.0	10453	6	1	19	6
72707	33.0	0.0	10454	18	1	19	6
72708	33.0	0.0	10455	7	1	19	6
72709	33.0	0.0	10456	14	1	19	6
72710	33.0	0.0	10457	5	1	19	6
72711	33.0	0.0	10458	5	1	19	6
72712	33.0	0.0	10459	3	1	19	6
72713	33.0	0.0	10460	2	1	19	6
72714	33.0	0.0	10462	4	1	19	6
72715	33.0	0.0	10464	1	1	19	6
72716	33.0	0.0	10465	3	1	19	6
72717	33.0	0.0	10466	1	1	19	6
72718	33.0	0.0	10467	2	1	19	6
72719	33.0	0.0	10468	5	1	19	6
72720	33.0	0.0	10469	2	1	19	6
72721	33.0	0.0	10472	6	1	19	6
72722	33.0	0.0	10473	4	1	19	6
72723	33.0	0.0	10474	4	1	19	6
72724	33.0	0.0	11001	1	1	19	6
72725	33.0	0.0	11010	579	1	19	6
72726	33.0	0.0	11101	163	1	19	6
72727	33.0	0.0	11102	138	1	19	6
72728	33.0	0.0	11103	46	1	19	6
72729	33.0	0.0	11104	39	1	19	6
72730	33.0	0.0	11105	47	1	19	6
72731	33.0	0.0	11106	16	1	19	6
72732	33.0	0.0	11201	213	1	19	6
72733	33.0	0.0	11203	17	1	19	6
72734	33.0	0.0	11204	2	1	19	6
72735	33.0	0.0	11205	60	1	19	6
72736	33.0	0.0	11206	126	1	19	6
72737	33.0	0.0	11207	11	1	19	6
72738	33.0	0.0	11208	4	1	19	6
72739	33.0	0.0	11209	3	1	19	6
72740	33.0	0.0	11210	8	1	19	6
72741	33.0	0.0	11211	44	1	19	6
72742	33.0	0.0	11212	6	1	19	6
72743	33.0	0.0	11213	23	1	19	6
72744	33.0	0.0	11215	179	1	19	6
72745	33.0	0.0	11216	105	1	19	6
72746	33.0	0.0	11217	43	1	19	6
72747	33.0	0.0	11218	8	1	19	6
72748	33.0	0.0	11219	3	1	19	6
72749	33.0	0.0	11220	2	1	19	6
72750	33.0	0.0	11221	28	1	19	6
72751	33.0	0.0	11222	84	1	19	6
72752	33.0	0.0	11224	9	1	19	6
72753	33.0	0.0	11225	44	1	19	6
72754	33.0	0.0	11226	28	1	19	6
72755	33.0	0.0	11228	1	1	19	6
72756	33.0	0.0	11229	3	1	19	6
72757	33.0	0.0	11230	8	1	19	6
72758	33.0	0.0	11231	77	1	19	6
72759	33.0	0.0	11232	2	1	19	6
72760	33.0	0.0	11233	19	1	19	6
72761	33.0	0.0	11234	5	1	19	6
72762	33.0	0.0	11235	6	1	19	6
72763	33.0	0.0	11236	8	1	19	6
72764	33.0	0.0	11237	4	1	19	6
72765	33.0	0.0	11238	135	1	19	6
72766	33.0	0.0	11239	1	1	19	6
72767	33.0	0.0	11249	23	1	19	6
72768	33.0	0.0	11354	7	1	19	6
72769	33.0	0.0	11355	17	1	19	6
72770	33.0	0.0	11356	1	1	19	6
72771	33.0	0.0	11358	1	1	19	6
72772	33.0	0.0	11367	5	1	19	6
72773	33.0	0.0	11368	15	1	19	6
72774	33.0	0.0	11369	265	1	19	6
72775	33.0	0.0	11370	5	1	19	6
72776	33.0	0.0	11372	23	1	19	6
72777	33.0	0.0	11373	42	1	19	6
72778	33.0	0.0	11374	60	1	19	6
72779	33.0	0.0	11375	57	1	19	6
72780	33.0	0.0	11377	109	1	19	6
72781	33.0	0.0	11378	14	1	19	6
72782	33.0	0.0	11385	6	1	19	6
72783	33.0	0.0	11413	2	1	19	6
72784	33.0	0.0	11414	2	1	19	6
72785	33.0	0.0	11415	10	1	19	6
72786	33.0	0.0	11419	4	1	19	6
72787	33.0	0.0	11420	2	1	19	6
72788	33.0	0.0	11421	2	1	19	6
72789	33.0	0.0	11423	1	1	19	6
72790	33.0	0.0	11430	9	1	19	6
72791	33.0	0.0	11432	1	1	19	6
72792	33.0	0.0	11433	16	1	19	6
72793	33.0	0.0	11435	11	1	19	6
72794	33.0	0.0	11436	4	1	19	6
72795	33.0	0.0	11509	1	1	19	6
72796	33.0	0.0	11791	1	1	19	6
72797	35.0	0.0	07010	1	1	20	6
72798	35.0	0.0	07018	1	1	20	6
72799	35.0	0.0	07030	2	1	20	6
72800	35.0	0.0	07086	1	1	20	6
72801	35.0	0.0	07093	1	1	20	6
72802	35.0	0.0	07302	2	1	20	6
72803	35.0	0.0	07311	1	1	20	6
72804	35.0	0.0	07424	1	1	20	6
72805	35.0	0.0	07608	1	1	20	6
72806	35.0	0.0	10001	423	1	20	6
72807	35.0	0.0	10002	1041	1	20	6
72808	35.0	0.0	10003	377	1	20	6
72809	35.0	0.0	10007	92	1	20	6
72810	35.0	0.0	10009	663	1	20	6
72811	35.0	0.0	10010	1455	1	20	6
72812	35.0	0.0	10011	289	1	20	6
72813	35.0	0.0	10012	398	1	20	6
72814	35.0	0.0	10013	237	1	20	6
72815	35.0	0.0	10016	459	1	20	6
72816	35.0	0.0	10017	540	1	20	6
72817	35.0	0.0	10018	7	1	20	6
72818	35.0	0.0	10019	9	1	20	6
72819	35.0	0.0	10020	582	1	20	6
72820	35.0	0.0	10021	182	1	20	6
72821	35.0	0.0	10022	352	1	20	6
72822	35.0	0.0	10023	386	1	20	6
72823	35.0	0.0	10024	334	1	20	6
72824	35.0	0.0	10025	246	1	20	6
72825	35.0	0.0	10026	69	1	20	6
72826	35.0	0.0	10027	63	1	20	6
72827	35.0	0.0	10028	32	1	20	6
72828	35.0	0.0	10029	206	1	20	6
72829	35.0	0.0	10030	25	1	20	6
72830	35.0	0.0	10031	39	1	20	6
72831	35.0	0.0	10032	15	1	20	6
72832	35.0	0.0	10033	14	1	20	6
72833	35.0	0.0	10034	2	1	20	6
72834	35.0	0.0	10035	177	1	20	6
72835	35.0	0.0	10036	158	1	20	6
72836	35.0	0.0	10037	37	1	20	6
72837	35.0	0.0	10038	182	1	20	6
72838	35.0	0.0	10040	8	1	20	6
72839	35.0	0.0	10044	628	1	20	6
72840	35.0	0.0	10065	496	1	20	6
72841	35.0	0.0	10069	1	1	20	6
72842	35.0	0.0	10075	600	1	20	6
72843	35.0	0.0	10128	194	1	20	6
72844	35.0	0.0	10305	1	1	20	6
72845	35.0	0.0	10451	36	1	20	6
72846	35.0	0.0	10452	23	1	20	6
72847	35.0	0.0	10453	3	1	20	6
72848	35.0	0.0	10454	17	1	20	6
72849	35.0	0.0	10455	6	1	20	6
72850	35.0	0.0	10456	14	1	20	6
72851	35.0	0.0	10457	3	1	20	6
72852	35.0	0.0	10458	13	1	20	6
72853	35.0	0.0	10459	2	1	20	6
72854	35.0	0.0	10460	2	1	20	6
72855	35.0	0.0	10461	1	1	20	6
72856	35.0	0.0	10462	4	1	20	6
72857	35.0	0.0	10463	1	1	20	6
72858	35.0	0.0	10465	2	1	20	6
72859	35.0	0.0	10467	2	1	20	6
72860	35.0	0.0	10468	7	1	20	6
72861	35.0	0.0	10473	4	1	20	6
72862	35.0	0.0	10474	5	1	20	6
72863	35.0	0.0	11010	615	1	20	6
72864	35.0	0.0	11101	148	1	20	6
72865	35.0	0.0	11102	99	1	20	6
72866	35.0	0.0	11103	41	1	20	6
72867	35.0	0.0	11104	22	1	20	6
72868	35.0	0.0	11105	49	1	20	6
72869	35.0	0.0	11106	12	1	20	6
72870	35.0	0.0	11109	2	1	20	6
72871	35.0	0.0	11201	134	1	20	6
72872	35.0	0.0	11203	11	1	20	6
72873	35.0	0.0	11204	2	1	20	6
72874	35.0	0.0	11205	40	1	20	6
72875	35.0	0.0	11206	142	1	20	6
72876	35.0	0.0	11207	7	1	20	6
72877	35.0	0.0	11208	2	1	20	6
72878	35.0	0.0	11209	3	1	20	6
72879	35.0	0.0	11210	6	1	20	6
72880	35.0	0.0	11211	66	1	20	6
72881	35.0	0.0	11212	3	1	20	6
72882	35.0	0.0	11213	17	1	20	6
72883	35.0	0.0	11215	114	1	20	6
72884	35.0	0.0	11216	97	1	20	6
72885	35.0	0.0	11217	31	1	20	6
72886	35.0	0.0	11218	3	1	20	6
72887	35.0	0.0	11219	2	1	20	6
72888	35.0	0.0	11220	2	1	20	6
72889	35.0	0.0	11221	24	1	20	6
72890	35.0	0.0	11222	67	1	20	6
72891	35.0	0.0	11223	1	1	20	6
72892	35.0	0.0	11224	7	1	20	6
72893	35.0	0.0	11225	32	1	20	6
72894	35.0	0.0	11226	20	1	20	6
72895	35.0	0.0	11228	2	1	20	6
72896	35.0	0.0	11229	1	1	20	6
72897	35.0	0.0	11230	4	1	20	6
72898	35.0	0.0	11231	71	1	20	6
72899	35.0	0.0	11233	20	1	20	6
72900	35.0	0.0	11234	5	1	20	6
72901	35.0	0.0	11235	4	1	20	6
72902	35.0	0.0	11236	2	1	20	6
72903	35.0	0.0	11237	7	1	20	6
72904	35.0	0.0	11238	151	1	20	6
72905	35.0	0.0	11249	13	1	20	6
72906	35.0	0.0	11354	1	1	20	6
72907	35.0	0.0	11355	17	1	20	6
72908	35.0	0.0	11365	2	1	20	6
72909	35.0	0.0	11367	3	1	20	6
72910	35.0	0.0	11368	19	1	20	6
72911	35.0	0.0	11369	219	1	20	6
72912	35.0	0.0	11370	2	1	20	6
72913	35.0	0.0	11372	23	1	20	6
72914	35.0	0.0	11373	44	1	20	6
72915	35.0	0.0	11374	56	1	20	6
72916	35.0	0.0	11375	50	1	20	6
72917	35.0	0.0	11377	136	1	20	6
72918	35.0	0.0	11378	10	1	20	6
72919	35.0	0.0	11379	1	1	20	6
72920	35.0	0.0	11385	9	1	20	6
72921	35.0	0.0	11412	1	1	20	6
72922	35.0	0.0	11415	11	1	20	6
72923	35.0	0.0	11417	1	1	20	6
72924	35.0	0.0	11418	1	1	20	6
72925	35.0	0.0	11419	4	1	20	6
72926	35.0	0.0	11420	2	1	20	6
72927	35.0	0.0	11421	1	1	20	6
72928	35.0	0.0	11422	1	1	20	6
72929	35.0	0.0	11423	1	1	20	6
72930	35.0	0.0	11428	1	1	20	6
72931	35.0	0.0	11429	1	1	20	6
72932	35.0	0.0	11430	7	1	20	6
72933	35.0	0.0	11432	1	1	20	6
72934	35.0	0.0	11433	9	1	20	6
72935	35.0	0.0	11434	1	1	20	6
72936	35.0	0.0	11435	10	1	20	6
72937	35.0	0.0	11436	5	1	20	6
72938	35.0	0.0	11570	1	1	20	6
72939	35.0	0.0	11577	1	1	20	6
72940	35.0	0.0	07030	2	1	21	6
72941	35.0	0.0	07311	1	1	21	6
72942	35.0	0.0	07470	1	1	21	6
72943	35.0	0.0	07631	1	1	21	6
72944	35.0	0.0	10001	511	1	21	6
72945	35.0	0.0	10002	1175	1	21	6
72946	35.0	0.0	10003	346	1	21	6
72947	35.0	0.0	10007	62	1	21	6
72948	35.0	0.0	10009	560	1	21	6
72949	35.0	0.0	10010	1380	1	21	6
72950	35.0	0.0	10011	300	1	21	6
72951	35.0	0.0	10012	442	1	21	6
72952	35.0	0.0	10013	244	1	21	6
72953	35.0	0.0	10014	1	1	21	6
72954	35.0	0.0	10016	493	1	21	6
72955	35.0	0.0	10017	527	1	21	6
72956	35.0	0.0	10018	3	1	21	6
72957	35.0	0.0	10019	7	1	21	6
72958	35.0	0.0	10020	659	1	21	6
72959	35.0	0.0	10021	150	1	21	6
72960	35.0	0.0	10022	285	1	21	6
72961	35.0	0.0	10023	325	1	21	6
72962	35.0	0.0	10024	336	1	21	6
72963	35.0	0.0	10025	184	1	21	6
72964	35.0	0.0	10026	61	1	21	6
72965	35.0	0.0	10027	64	1	21	6
72966	35.0	0.0	10028	22	1	21	6
72967	35.0	0.0	10029	165	1	21	6
72968	35.0	0.0	10030	18	1	21	6
72969	35.0	0.0	10031	40	1	21	6
72970	35.0	0.0	10032	10	1	21	6
72971	35.0	0.0	10033	8	1	21	6
72972	35.0	0.0	10034	1	1	21	6
72973	35.0	0.0	10035	178	1	21	6
72974	35.0	0.0	10036	143	1	21	6
72975	35.0	0.0	10037	32	1	21	6
72976	35.0	0.0	10038	161	1	21	6
72977	35.0	0.0	10040	6	1	21	6
72978	35.0	0.0	10044	521	1	21	6
72979	35.0	0.0	10065	375	1	21	6
72980	35.0	0.0	10075	484	1	21	6
72981	35.0	0.0	10128	180	1	21	6
72982	35.0	0.0	10451	26	1	21	6
72983	35.0	0.0	10452	11	1	21	6
72984	35.0	0.0	10453	6	1	21	6
72985	35.0	0.0	10454	4	1	21	6
72986	35.0	0.0	10455	8	1	21	6
72987	35.0	0.0	10456	11	1	21	6
72988	35.0	0.0	10457	11	1	21	6
72989	35.0	0.0	10458	3	1	21	6
72990	35.0	0.0	10459	3	1	21	6
72991	35.0	0.0	10460	1	1	21	6
72992	35.0	0.0	10461	1	1	21	6
72993	35.0	0.0	10462	2	1	21	6
72994	35.0	0.0	10465	5	1	21	6
72995	35.0	0.0	10467	5	1	21	6
72996	35.0	0.0	10468	6	1	21	6
72997	35.0	0.0	10472	2	1	21	6
72998	35.0	0.0	10473	1	1	21	6
72999	35.0	0.0	10474	3	1	21	6
73000	35.0	0.0	11010	685	1	21	6
73001	35.0	0.0	11020	1	1	21	6
73002	35.0	0.0	11101	149	1	21	6
73003	35.0	0.0	11102	105	1	21	6
73004	35.0	0.0	11103	38	1	21	6
73005	35.0	0.0	11104	31	1	21	6
73006	35.0	0.0	11105	40	1	21	6
73007	35.0	0.0	11106	12	1	21	6
73008	35.0	0.0	11109	1	1	21	6
73009	35.0	0.0	11201	129	1	21	6
73010	35.0	0.0	11203	12	1	21	6
73011	35.0	0.0	11204	2	1	21	6
73012	35.0	0.0	11205	36	1	21	6
73013	35.0	0.0	11206	162	1	21	6
73014	35.0	0.0	11207	7	1	21	6
73015	35.0	0.0	11208	1	1	21	6
73016	35.0	0.0	11209	2	1	21	6
73017	35.0	0.0	11210	2	1	21	6
73018	35.0	0.0	11211	65	1	21	6
73019	35.0	0.0	11212	4	1	21	6
73020	35.0	0.0	11213	18	1	21	6
73021	35.0	0.0	11214	2	1	21	6
73022	35.0	0.0	11215	111	1	21	6
73023	35.0	0.0	11216	82	1	21	6
73024	35.0	0.0	11217	33	1	21	6
73025	35.0	0.0	11218	3	1	21	6
73026	35.0	0.0	11219	1	1	21	6
73027	35.0	0.0	11220	1	1	21	6
73028	35.0	0.0	11221	24	1	21	6
73029	35.0	0.0	11222	77	1	21	6
73030	35.0	0.0	11223	2	1	21	6
73031	35.0	0.0	11225	31	1	21	6
73032	35.0	0.0	11226	15	1	21	6
73033	35.0	0.0	11228	1	1	21	6
73034	35.0	0.0	11229	1	1	21	6
73035	35.0	0.0	11230	1	1	21	6
73036	35.0	0.0	11231	78	1	21	6
73037	35.0	0.0	11232	3	1	21	6
73038	35.0	0.0	11233	10	1	21	6
73039	35.0	0.0	11234	3	1	21	6
73040	35.0	0.0	11235	3	1	21	6
73041	35.0	0.0	11236	7	1	21	6
73042	35.0	0.0	11237	3	1	21	6
73043	35.0	0.0	11238	189	1	21	6
73044	35.0	0.0	11249	17	1	21	6
73045	35.0	0.0	11354	2	1	21	6
73046	35.0	0.0	11355	19	1	21	6
73047	35.0	0.0	11358	1	1	21	6
73048	35.0	0.0	11361	1	1	21	6
73049	35.0	0.0	11365	1	1	21	6
73050	35.0	0.0	11366	1	1	21	6
73051	35.0	0.0	11367	4	1	21	6
73052	35.0	0.0	11368	17	1	21	6
73053	35.0	0.0	11369	373	1	21	6
73054	35.0	0.0	11372	17	1	21	6
73055	35.0	0.0	11373	55	1	21	6
73056	35.0	0.0	11374	34	1	21	6
73057	35.0	0.0	11375	48	1	21	6
73058	35.0	0.0	11377	111	1	21	6
73059	35.0	0.0	11378	4	1	21	6
73060	35.0	0.0	11379	2	1	21	6
73061	35.0	0.0	11385	6	1	21	6
73062	35.0	0.0	11412	1	1	21	6
73063	35.0	0.0	11415	14	1	21	6
73064	35.0	0.0	11418	2	1	21	6
73065	35.0	0.0	11419	6	1	21	6
73066	35.0	0.0	11420	2	1	21	6
73067	35.0	0.0	11423	1	1	21	6
73068	35.0	0.0	11430	7	1	21	6
73069	35.0	0.0	11432	2	1	21	6
73070	35.0	0.0	11433	12	1	21	6
73071	35.0	0.0	11434	3	1	21	6
73072	35.0	0.0	11435	5	1	21	6
73073	35.0	0.0	11436	2	1	21	6
73074	35.0	0.0	11552	1	1	21	6
73075	35.0	0.0	11797	1	1	21	6
73076	35.0	0.0		1	1	22	6
73077	35.0	0.0	07024	1	1	22	6
73078	35.0	0.0	07047	1	1	22	6
73079	35.0	0.0	07090	1	1	22	6
73080	35.0	0.0	07110	1	1	22	6
73081	35.0	0.0	07311	1	1	22	6
73082	35.0	0.0	10001	425	1	22	6
73083	35.0	0.0	10002	1082	1	22	6
73084	35.0	0.0	10003	308	1	22	6
73085	35.0	0.0	10007	50	1	22	6
73086	35.0	0.0	10009	525	1	22	6
73087	35.0	0.0	10010	1109	1	22	6
73088	35.0	0.0	10011	251	1	22	6
73089	35.0	0.0	10012	420	1	22	6
73090	35.0	0.0	10013	205	1	22	6
73091	35.0	0.0	10014	1	1	22	6
73092	35.0	0.0	10016	584	1	22	6
73093	35.0	0.0	10017	416	1	22	6
73094	35.0	0.0	10018	3	1	22	6
73095	35.0	0.0	10019	7	1	22	6
73096	35.0	0.0	10020	574	1	22	6
73097	35.0	0.0	10021	99	1	22	6
73098	35.0	0.0	10022	251	1	22	6
73099	35.0	0.0	10023	334	1	22	6
73100	35.0	0.0	10024	214	1	22	6
73101	35.0	0.0	10025	221	1	22	6
73102	35.0	0.0	10026	73	1	22	6
73103	35.0	0.0	10027	52	1	22	6
73104	35.0	0.0	10028	24	1	22	6
73105	35.0	0.0	10029	160	1	22	6
73106	35.0	0.0	10030	27	1	22	6
73107	35.0	0.0	10031	41	1	22	6
73108	35.0	0.0	10032	7	1	22	6
73109	35.0	0.0	10033	4	1	22	6
73110	35.0	0.0	10034	1	1	22	6
73111	35.0	0.0	10035	121	1	22	6
73112	35.0	0.0	10036	171	1	22	6
73113	35.0	0.0	10037	24	1	22	6
73114	35.0	0.0	10038	141	1	22	6
73115	35.0	0.0	10040	9	1	22	6
73116	35.0	0.0	10044	452	1	22	6
73117	35.0	0.0	10065	309	1	22	6
73118	35.0	0.0	10075	411	1	22	6
73119	35.0	0.0	10128	186	1	22	6
73120	35.0	0.0	10301	1	1	22	6
73121	35.0	0.0	10304	1	1	22	6
73122	35.0	0.0	10451	25	1	22	6
73123	35.0	0.0	10452	25	1	22	6
73124	35.0	0.0	10453	5	1	22	6
73125	35.0	0.0	10454	13	1	22	6
73126	35.0	0.0	10455	3	1	22	6
73127	35.0	0.0	10456	18	1	22	6
73128	35.0	0.0	10457	11	1	22	6
73129	35.0	0.0	10458	9	1	22	6
73130	35.0	0.0	10460	5	1	22	6
73131	35.0	0.0	10461	3	1	22	6
73132	35.0	0.0	10462	3	1	22	6
73133	35.0	0.0	10463	2	1	22	6
73134	35.0	0.0	10465	1	1	22	6
73135	35.0	0.0	10467	3	1	22	6
73136	35.0	0.0	10468	4	1	22	6
73137	35.0	0.0	10471	2	1	22	6
73138	35.0	0.0	10472	1	1	22	6
73139	35.0	0.0	10473	5	1	22	6
73140	35.0	0.0	10474	2	1	22	6
73141	35.0	0.0	11010	644	1	22	6
73142	35.0	0.0	11101	163	1	22	6
73143	35.0	0.0	11102	83	1	22	6
73144	35.0	0.0	11103	45	1	22	6
73145	35.0	0.0	11104	28	1	22	6
73146	35.0	0.0	11105	36	1	22	6
73147	35.0	0.0	11106	9	1	22	6
73148	35.0	0.0	11109	2	1	22	6
73149	35.0	0.0	11201	146	1	22	6
73150	35.0	0.0	11203	13	1	22	6
73151	35.0	0.0	11205	33	1	22	6
73152	35.0	0.0	11206	179	1	22	6
73153	35.0	0.0	11207	10	1	22	6
73154	35.0	0.0	11208	1	1	22	6
73155	35.0	0.0	11209	3	1	22	6
73156	35.0	0.0	11210	2	1	22	6
73157	35.0	0.0	11211	65	1	22	6
73158	35.0	0.0	11212	2	1	22	6
73159	35.0	0.0	11213	17	1	22	6
73160	35.0	0.0	11214	1	1	22	6
73161	35.0	0.0	11215	121	1	22	6
73162	35.0	0.0	11216	98	1	22	6
73163	35.0	0.0	11217	25	1	22	6
73164	35.0	0.0	11218	7	1	22	6
73165	35.0	0.0	11219	2	1	22	6
73166	35.0	0.0	11220	2	1	22	6
73167	35.0	0.0	11221	25	1	22	6
73168	35.0	0.0	11222	83	1	22	6
73169	35.0	0.0	11223	3	1	22	6
73170	35.0	0.0	11224	3	1	22	6
73171	35.0	0.0	11225	43	1	22	6
73172	35.0	0.0	11226	18	1	22	6
73173	35.0	0.0	11228	3	1	22	6
73174	35.0	0.0	11229	3	1	22	6
73175	35.0	0.0	11230	1	1	22	6
73176	35.0	0.0	11231	62	1	22	6
73177	35.0	0.0	11232	2	1	22	6
73178	35.0	0.0	11233	20	1	22	6
73179	35.0	0.0	11234	7	1	22	6
73180	35.0	0.0	11235	1	1	22	6
73181	35.0	0.0	11236	8	1	22	6
73182	35.0	0.0	11237	8	1	22	6
73183	35.0	0.0	11238	195	1	22	6
73184	35.0	0.0	11249	13	1	22	6
73185	35.0	0.0	11354	1	1	22	6
73186	35.0	0.0	11355	14	1	22	6
73187	35.0	0.0	11357	1	1	22	6
73188	35.0	0.0	11358	2	1	22	6
73189	35.0	0.0	11365	2	1	22	6
73190	35.0	0.0	11367	5	1	22	6
73191	35.0	0.0	11368	23	1	22	6
73192	35.0	0.0	11369	337	1	22	6
73193	35.0	0.0	11370	2	1	22	6
73194	35.0	0.0	11372	20	1	22	6
73195	35.0	0.0	11373	36	1	22	6
73196	35.0	0.0	11374	27	1	22	6
73197	35.0	0.0	11375	43	1	22	6
73198	35.0	0.0	11377	134	1	22	6
73199	35.0	0.0	11378	8	1	22	6
73200	35.0	0.0	11379	2	1	22	6
73201	35.0	0.0	11385	4	1	22	6
73202	35.0	0.0	11412	1	1	22	6
73203	35.0	0.0	11413	1	1	22	6
73204	35.0	0.0	11415	11	1	22	6
73205	35.0	0.0	11416	1	1	22	6
73206	35.0	0.0	11417	1	1	22	6
73207	35.0	0.0	11419	2	1	22	6
73208	35.0	0.0	11420	2	1	22	6
73209	35.0	0.0	11421	3	1	22	6
73210	35.0	0.0	11429	2	1	22	6
73211	35.0	0.0	11430	11	1	22	6
73212	35.0	0.0	11433	9	1	22	6
73213	35.0	0.0	11434	2	1	22	6
73214	35.0	0.0	11435	11	1	22	6
73215	35.0	0.0	11530	1	1	22	6
73216	35.0	0.0	11552	1	1	22	6
73217	35.0	0.0	11692	1	1	22	6
73218	35.0	0.0	11701	1	1	22	6
73219	33.0	0.0	06830	1	1	23	6
73220	33.0	0.0	07017	1	1	23	6
73221	33.0	0.0	07030	1	1	23	6
73222	33.0	0.0	07072	1	1	23	6
73223	33.0	0.0	07086	1	1	23	6
73224	33.0	0.0	07094	1	1	23	6
73225	33.0	0.0	07302	2	1	23	6
73226	33.0	0.0	10001	243	1	23	6
73227	33.0	0.0	10002	740	1	23	6
73228	33.0	0.0	10003	200	1	23	6
73229	33.0	0.0	10007	38	1	23	6
73230	33.0	0.0	10009	325	1	23	6
73231	33.0	0.0	10010	750	1	23	6
73232	33.0	0.0	10011	214	1	23	6
73233	33.0	0.0	10012	278	1	23	6
73234	33.0	0.0	10013	177	1	23	6
73235	33.0	0.0	10014	1	1	23	6
73236	33.0	0.0	10016	365	1	23	6
73237	33.0	0.0	10017	303	1	23	6
73238	33.0	0.0	10018	2	1	23	6
73239	33.0	0.0	10019	5	1	23	6
73240	33.0	0.0	10020	452	1	23	6
73241	33.0	0.0	10021	52	1	23	6
73242	33.0	0.0	10022	180	1	23	6
73243	33.0	0.0	10023	139	1	23	6
73244	33.0	0.0	10024	142	1	23	6
73245	33.0	0.0	10025	126	1	23	6
73246	33.0	0.0	10026	45	1	23	6
73247	33.0	0.0	10027	37	1	23	6
73248	33.0	0.0	10028	15	1	23	6
73249	33.0	0.0	10029	111	1	23	6
73250	33.0	0.0	10030	24	1	23	6
73251	33.0	0.0	10031	42	1	23	6
73252	33.0	0.0	10032	6	1	23	6
73253	33.0	0.0	10033	9	1	23	6
73254	33.0	0.0	10034	1	1	23	6
73255	33.0	0.0	10035	111	1	23	6
73256	33.0	0.0	10036	178	1	23	6
73257	33.0	0.0	10037	26	1	23	6
73258	33.0	0.0	10038	119	1	23	6
73259	33.0	0.0	10040	13	1	23	6
73260	33.0	0.0	10044	285	1	23	6
73261	33.0	0.0	10065	209	1	23	6
73262	33.0	0.0	10075	212	1	23	6
73263	33.0	0.0	10128	86	1	23	6
73264	33.0	0.0	10451	25	1	23	6
73265	33.0	0.0	10452	17	1	23	6
73266	33.0	0.0	10453	2	1	23	6
73267	33.0	0.0	10454	6	1	23	6
73268	33.0	0.0	10455	2	1	23	6
73269	33.0	0.0	10456	6	1	23	6
73270	33.0	0.0	10457	4	1	23	6
73271	33.0	0.0	10458	6	1	23	6
73272	33.0	0.0	10459	3	1	23	6
73273	33.0	0.0	10460	1	1	23	6
73274	33.0	0.0	10461	1	1	23	6
73275	33.0	0.0	10463	2	1	23	6
73276	33.0	0.0	10465	2	1	23	6
73277	33.0	0.0	10467	3	1	23	6
73278	33.0	0.0	10468	4	1	23	6
73279	33.0	0.0	10469	5	1	23	6
73280	33.0	0.0	10472	2	1	23	6
73281	33.0	0.0	10473	2	1	23	6
73282	33.0	0.0	10474	1	1	23	6
73283	33.0	0.0	11010	483	1	23	6
73284	33.0	0.0	11101	138	1	23	6
73285	33.0	0.0	11102	65	1	23	6
73286	33.0	0.0	11103	34	1	23	6
73287	33.0	0.0	11104	22	1	23	6
